# experiment_label: PTC_module_test,,,,,,,,,,
# pc_start_time: 2026-02-16T12:30:55,,,,,,,,,,
# columns: pc_time, rel_s, rel_min, arduino_ms,phase,T_mean_C,setpoint_C,dTdt,heater_state,pump_state,
pc_time_iso,t_rel_s,t_rel_min,arduino_ms,phase,T_mean_C,setpoint_C,dTdt,heater_state,pump_state,raw_line
2026-02-16T12:36:44,351.32,5.855,349228,HOLD,37,37,0.003582,OFF,OFF,"349228,HOLD,37.000,37.00,0.003582,OFF,OFF"
2026-02-16T12:36:47,354.41,5.907,352317,HOLD,37,37,0.011984,OFF,OFF,"352317,HOLD,37.000,37.00,0.011984,OFF,OFF"
2026-02-16T12:36:50,357.51,5.958,355405,HOLD,36.969,37,0.011984,OFF,OFF,"355405,HOLD,36.969,37.00,0.011984,OFF,OFF"
2026-02-16T12:36:53,360.6,6.01,358495,HOLD,36.906,37,0.004731,OFF,OFF,"358495,HOLD,36.906,37.00,0.004731,OFF,OFF"
2026-02-16T12:36:57,363.69,6.062,361584,HOLD,36.906,37,-0.004542,OFF,OFF,"361584,HOLD,36.906,37.00,-0.004542,OFF,OFF"
2026-02-16T12:37:00,366.78,6.113,364674,HOLD,36.906,37,-0.004542,ON,OFF,"364674,HOLD,36.906,37.00,-0.004542,ON,OFF"
2026-02-16T12:37:03,369.88,6.165,367763,HOLD,37.031,37,0.004652,OFF,OFF,"367763,HOLD,37.031,37.00,0.004652,OFF,OFF"
2026-02-16T12:37:06,372.97,6.216,370851,HOLD,37.094,37,0.004652,OFF,OFF,"370851,HOLD,37.094,37.00,0.004652,OFF,OFF"
2026-02-16T12:37:09,376.06,6.268,373941,HOLD,37.094,37,0.012628,OFF,OFF,"373941,HOLD,37.094,37.00,0.012628,OFF,OFF"
2026-02-16T12:37:12,379.16,6.319,377029,HOLD,37.062,37,0.002656,OFF,OFF,"377029,HOLD,37.062,37.00,0.002656,OFF,OFF"
2026-02-16T12:37:15,382.25,6.371,380118,HOLD,37,37,0.002656,OFF,OFF,"380118,HOLD,37.000,37.00,0.002656,OFF,OFF"
2026-02-16T12:37:18,385.34,6.422,383207,HOLD,36.969,37,-0.000866,OFF,OFF,"383207,HOLD,36.969,37.00,-0.000866,OFF,OFF"
2026-02-16T12:37:21,388.43,6.474,386296,HOLD,37.031,37,-0.000866,OFF,OFF,"386296,HOLD,37.031,37.00,-0.000866,OFF,OFF"
2026-02-16T12:37:24,391.53,6.525,389385,HOLD,37.062,37,0.001939,OFF,OFF,"389385,HOLD,37.062,37.00,0.001939,OFF,OFF"
2026-02-16T12:37:27,394.62,6.577,392474,HOLD,37.031,37,0.001164,OFF,OFF,"392474,HOLD,37.031,37.00,0.001164,OFF,OFF"
2026-02-16T12:37:31,397.71,6.629,395563,HOLD,37,37,0.001164,OFF,OFF,"395563,HOLD,37.000,37.00,0.001164,OFF,OFF"
2026-02-16T12:37:34,400.8,6.68,398652,HOLD,36.969,37,-0.00422,ON,OFF,"398652,HOLD,36.969,37.00,-0.004220,ON,OFF"
2026-02-16T12:37:37,403.9,6.732,401740,HOLD,37,37,-0.00422,OFF,OFF,"401740,HOLD,37.000,37.00,-0.004220,OFF,OFF"
2026-02-16T12:37:40,406.99,6.783,404830,HOLD,37.031,37,-0.000073,OFF,OFF,"404830,HOLD,37.031,37.00,-0.000073,OFF,OFF"
2026-02-16T12:37:43,410.08,6.835,407918,HOLD,37,37,-0.000044,OFF,OFF,"407918,HOLD,37.000,37.00,-0.000044,OFF,OFF"
2026-02-16T12:37:46,413.17,6.886,411006,HOLD,36.969,37,-0.000044,OFF,OFF,"411006,HOLD,36.969,37.00,-0.000044,OFF,OFF"
2026-02-16T12:37:49,416.27,6.938,414096,HOLD,36.969,37,-0.002486,OFF,OFF,"414096,HOLD,36.969,37.00,-0.002486,OFF,OFF"
2026-02-16T12:37:52,419.36,6.989,417185,HOLD,36.969,37,-0.001492,OFF,OFF,"417185,HOLD,36.969,37.00,-0.001492,OFF,OFF"
2026-02-16T12:37:55,422.45,7.041,420275,HOLD,37.031,37,-0.001492,OFF,OFF,"420275,HOLD,37.031,37.00,-0.001492,OFF,OFF"
2026-02-16T12:37:58,425.55,7.092,423363,HOLD,37.094,37,0.008944,OFF,OFF,"423363,HOLD,37.094,37.00,0.008944,OFF,OFF"
2026-02-16T12:38:01,428.64,7.144,426452,HOLD,37.062,37,0.008944,OFF,OFF,"426452,HOLD,37.062,37.00,0.008944,OFF,OFF"
2026-02-16T12:38:05,431.73,7.196,429541,HOLD,37.062,37,0.000448,OFF,OFF,"429541,HOLD,37.062,37.00,0.000448,OFF,OFF"
2026-02-16T12:38:08,434.82,7.247,432629,HOLD,37.031,37,0.000269,OFF,OFF,"432629,HOLD,37.031,37.00,0.000269,OFF,OFF"
2026-02-16T12:38:11,437.92,7.299,435719,HOLD,37,37,0.000269,OFF,OFF,"435719,HOLD,37.000,37.00,0.000269,OFF,OFF"
2026-02-16T12:38:14,441.01,7.35,438808,HOLD,36.969,37,-0.004758,OFF,OFF,"438808,HOLD,36.969,37.00,-0.004758,OFF,OFF"
2026-02-16T12:38:17,444.1,7.402,441896,HOLD,36.969,37,-0.004758,OFF,OFF,"441896,HOLD,36.969,37.00,-0.004758,OFF,OFF"
2026-02-16T12:38:20,447.19,7.453,444986,HOLD,37,37,-0.002855,OFF,OFF,"444986,HOLD,37.000,37.00,-0.002855,OFF,OFF"
2026-02-16T12:38:23,450.29,7.505,448075,HOLD,37,37,0.003208,OFF,OFF,"448075,HOLD,37.000,37.00,0.003208,OFF,OFF"
2026-02-16T12:38:26,453.38,7.556,451164,HOLD,37,37,0.003208,OFF,OFF,"451164,HOLD,37.000,37.00,0.003208,OFF,OFF"
2026-02-16T12:38:29,456.47,7.608,454252,HOLD,36.969,37,-0.000534,OFF,OFF,"454252,HOLD,36.969,37.00,-0.000534,OFF,OFF"
2026-02-16T12:38:32,459.57,7.659,457341,HOLD,36.969,37,-0.000534,OFF,OFF,"457341,HOLD,36.969,37.00,-0.000534,OFF,OFF"
2026-02-16T12:38:35,462.66,7.711,460431,HOLD,36.969,37,-0.00278,OFF,OFF,"460431,HOLD,36.969,37.00,-0.002780,OFF,OFF"
2026-02-16T12:38:39,465.75,7.763,463519,HOLD,36.937,37,-0.004128,OFF,OFF,"463519,HOLD,36.937,37.00,-0.004128,OFF,OFF"
2026-02-16T12:38:42,468.84,7.814,466609,HOLD,36.937,37,-0.004128,OFF,OFF,"466609,HOLD,36.937,37.00,-0.004128,OFF,OFF"
2026-02-16T12:38:45,471.94,7.866,469698,HOLD,37,37,0.002441,OFF,OFF,"469698,HOLD,37.000,37.00,0.002441,OFF,OFF"
2026-02-16T12:38:48,475.03,7.917,472786,HOLD,37,37,0.002441,OFF,OFF,"472786,HOLD,37.000,37.00,0.002441,OFF,OFF"
2026-02-16T12:38:51,478.12,7.969,475875,HOLD,37,37,0.001465,OFF,OFF,"475875,HOLD,37.000,37.00,0.001465,OFF,OFF"
2026-02-16T12:38:54,481.21,8.02,478964,HOLD,36.937,37,-0.004042,OFF,OFF,"478964,HOLD,36.937,37.00,-0.004042,OFF,OFF"
2026-02-16T12:38:57,484.31,8.072,482054,HOLD,36.937,37,-0.004042,OFF,OFF,"482054,HOLD,36.937,37.00,-0.004042,OFF,OFF"
2026-02-16T12:39:00,487.4,8.123,485143,HOLD,36.937,37,-0.002425,OFF,OFF,"485143,HOLD,36.937,37.00,-0.002425,OFF,OFF"
2026-02-16T12:39:03,490.49,8.175,488231,HOLD,37,37,0.003466,OFF,OFF,"488231,HOLD,37.000,37.00,0.003466,OFF,OFF"
2026-02-16T12:39:06,493.59,8.226,491321,HOLD,37.031,37,0.003466,OFF,OFF,"491321,HOLD,37.031,37.00,0.003466,OFF,OFF"
2026-02-16T12:39:09,496.68,8.278,494409,HOLD,37,37,0.00208,OFF,OFF,"494409,HOLD,37.000,37.00,0.002080,OFF,OFF"
2026-02-16T12:39:13,499.77,8.33,497498,HOLD,37,37,0.00208,OFF,OFF,"497498,HOLD,37.000,37.00,0.002080,OFF,OFF"
2026-02-16T12:39:16,502.86,8.381,500587,HOLD,36.937,37,0.001248,OFF,OFF,"500587,HOLD,36.937,37.00,0.001248,OFF,OFF"
2026-02-16T12:39:19,505.96,8.433,503676,HOLD,36.937,37,-0.004173,OFF,OFF,"503676,HOLD,36.937,37.00,-0.004173,OFF,OFF"
2026-02-16T12:39:22,509.05,8.484,506765,HOLD,36.937,37,-0.004173,ON,OFF,"506765,HOLD,36.937,37.00,-0.004173,ON,OFF"
2026-02-16T12:39:25,512.14,8.536,509854,HOLD,37,37,-0.000044,OFF,OFF,"509854,HOLD,37.000,37.00,-0.000044,OFF,OFF"
2026-02-16T12:39:28,515.23,8.587,512943,HOLD,37.031,37,-0.000044,OFF,OFF,"512943,HOLD,37.031,37.00,-0.000044,OFF,OFF"
2026-02-16T12:39:31,518.33,8.639,516032,HOLD,37.031,37,0.004893,OFF,OFF,"516032,HOLD,37.031,37.00,0.004893,OFF,OFF"
2026-02-16T12:39:34,521.42,8.69,519120,HOLD,37,37,0.002936,OFF,OFF,"519120,HOLD,37.000,37.00,0.002936,OFF,OFF"
2026-02-16T12:39:37,524.51,8.742,522210,HOLD,37.031,37,0.002936,OFF,OFF,"522210,HOLD,37.031,37.00,0.002936,OFF,OFF"
2026-02-16T12:39:40,527.61,8.793,525298,HOLD,36.969,37,-0.000698,OFF,OFF,"525298,HOLD,36.969,37.00,-0.000698,OFF,OFF"
2026-02-16T12:39:44,530.7,8.845,528388,HOLD,37,37,-0.000698,OFF,OFF,"528388,HOLD,37.000,37.00,-0.000698,OFF,OFF"
2026-02-16T12:39:47,533.79,8.897,531477,HOLD,37.031,37,-0.002878,OFF,OFF,"531477,HOLD,37.031,37.00,-0.002878,OFF,OFF"
2026-02-16T12:39:50,536.88,8.948,534565,HOLD,37,37,0.003193,OFF,OFF,"534565,HOLD,37.000,37.00,0.003193,OFF,OFF"
2026-02-16T12:39:53,539.98,9,537654,HOLD,36.969,37,0.003193,OFF,OFF,"537654,HOLD,36.969,37.00,0.003193,OFF,OFF"
2026-02-16T12:39:56,543.07,9.051,540743,HOLD,37,37,-0.000543,OFF,OFF,"540743,HOLD,37.000,37.00,-0.000543,OFF,OFF"
2026-02-16T12:39:59,546.16,9.103,543833,HOLD,37.031,37,-0.000543,OFF,OFF,"543833,HOLD,37.031,37.00,-0.000543,OFF,OFF"
2026-02-16T12:40:02,549.25,9.154,546921,HOLD,37.031,37,0.002133,OFF,OFF,"546921,HOLD,37.031,37.00,0.002133,OFF,OFF"
2026-02-16T12:40:05,552.35,9.206,550010,HOLD,37,37,-0.001181,OFF,OFF,"550010,HOLD,37.000,37.00,-0.001181,OFF,OFF"
2026-02-16T12:40:08,555.44,9.257,553100,HOLD,37.031,37,-0.001181,OFF,OFF,"553100,HOLD,37.031,37.00,-0.001181,OFF,OFF"
2026-02-16T12:40:11,558.53,9.309,556188,HOLD,37.094,37,0.006669,OFF,OFF,"556188,HOLD,37.094,37.00,0.006669,OFF,OFF"
2026-02-16T12:40:14,561.62,9.36,559277,HOLD,37.094,37,0.006669,OFF,OFF,"559277,HOLD,37.094,37.00,0.006669,OFF,OFF"
2026-02-16T12:40:18,564.72,9.412,562366,HOLD,37.062,37,0.004001,OFF,OFF,"562366,HOLD,37.062,37.00,0.004001,OFF,OFF"
2026-02-16T12:40:21,567.81,9.464,565454,HOLD,37.031,37,-0.00252,OFF,OFF,"565454,HOLD,37.031,37.00,-0.002520,OFF,OFF"
2026-02-16T12:40:24,570.9,9.515,568543,HOLD,37,37,-0.00252,OFF,OFF,"568543,HOLD,37.000,37.00,-0.002520,OFF,OFF"
2026-02-16T12:40:27,574,9.567,571632,HOLD,37,37,-0.006432,OFF,OFF,"571632,HOLD,37.000,37.00,-0.006432,OFF,OFF"
2026-02-16T12:40:30,577.09,9.618,574722,HOLD,37,37,-0.003859,OFF,OFF,"574722,HOLD,37.000,37.00,-0.003859,OFF,OFF"
2026-02-16T12:40:33,580.18,9.67,577810,HOLD,37.094,37,-0.003859,OFF,OFF,"577810,HOLD,37.094,37.00,-0.003859,OFF,OFF"
2026-02-16T12:40:36,583.27,9.721,580899,HOLD,37.062,37,0.007523,OFF,OFF,"580899,HOLD,37.062,37.00,0.007523,OFF,OFF"
2026-02-16T12:40:39,586.37,9.773,583988,HOLD,37.094,37,0.007523,OFF,OFF,"583988,HOLD,37.094,37.00,0.007523,OFF,OFF"
2026-02-16T12:40:42,589.46,9.824,587076,HOLD,37.062,37,0.002054,OFF,OFF,"587076,HOLD,37.062,37.00,0.002054,OFF,OFF"
2026-02-16T12:40:45,592.55,9.876,590166,HOLD,37.031,37,-0.001228,OFF,OFF,"590166,HOLD,37.031,37.00,-0.001228,OFF,OFF"
2026-02-16T12:40:48,595.64,9.927,593254,HOLD,37,37,-0.001228,OFF,OFF,"593254,HOLD,37.000,37.00,-0.001228,OFF,OFF"
2026-02-16T12:40:52,598.74,9.979,596343,HOLD,36.969,37,-0.005655,OFF,OFF,"596343,HOLD,36.969,37.00,-0.005655,OFF,OFF"
2026-02-16T12:40:55,601.83,10.03,599433,HOLD,36.969,37,-0.005655,OFF,OFF,"599433,HOLD,36.969,37.00,-0.005655,OFF,OFF"
2026-02-16T12:40:58,604.92,10.082,602521,HOLD,37,37,-0.003393,OFF,OFF,"602521,HOLD,37.000,37.00,-0.003393,OFF,OFF"
2026-02-16T12:41:01,608.02,10.134,605611,HOLD,37,37,0.000424,OFF,OFF,"605611,HOLD,37.000,37.00,0.000424,OFF,OFF"
2026-02-16T12:41:04,611.11,10.185,608699,HOLD,37,37,0.000424,OFF,OFF,"608699,HOLD,37.000,37.00,0.000424,OFF,OFF"
2026-02-16T12:41:07,614.2,10.237,611788,HOLD,36.969,37,-0.002205,ON,OFF,"611788,HOLD,36.969,37.00,-0.002205,ON,OFF"
2026-02-16T12:41:10,617.29,10.288,614877,HOLD,36.969,37,-0.002205,OFF,OFF,"614877,HOLD,36.969,37.00,-0.002205,OFF,OFF"
2026-02-16T12:41:13,620.39,10.34,617966,HOLD,36.969,37,-0.001323,OFF,OFF,"617966,HOLD,36.969,37.00,-0.001323,OFF,OFF"
2026-02-16T12:41:16,623.48,10.391,621056,HOLD,37.062,37,0.004126,OFF,OFF,"621056,HOLD,37.062,37.00,0.004126,OFF,OFF"
2026-02-16T12:41:19,626.57,10.443,624144,HOLD,37.031,37,0.004126,OFF,OFF,"624144,HOLD,37.031,37.00,0.004126,OFF,OFF"
2026-02-16T12:41:22,629.66,10.494,627232,HOLD,37.031,37,0.000016,OFF,OFF,"627232,HOLD,37.031,37.00,0.000016,OFF,OFF"
2026-02-16T12:41:26,632.76,10.546,630322,HOLD,36.969,37,0.000016,OFF,OFF,"630322,HOLD,36.969,37.00,0.000016,OFF,OFF"
2026-02-16T12:41:29,635.85,10.597,633410,HOLD,36.969,37,0.00001,OFF,OFF,"633410,HOLD,36.969,37.00,0.000010,OFF,OFF"
2026-02-16T12:41:32,638.94,10.649,636499,HOLD,36.937,37,-0.002454,OFF,OFF,"636499,HOLD,36.937,37.00,-0.002454,OFF,OFF"
2026-02-16T12:41:35,642.03,10.701,639589,HOLD,37,37,-0.002454,OFF,OFF,"639589,HOLD,37.000,37.00,-0.002454,OFF,OFF"
2026-02-16T12:41:38,645.13,10.752,642677,HOLD,37,37,0.003446,OFF,OFF,"642677,HOLD,37.000,37.00,0.003446,OFF,OFF"
2026-02-16T12:41:41,648.22,10.804,645766,HOLD,37.031,37,0.002067,OFF,OFF,"645766,HOLD,37.031,37.00,0.002067,OFF,OFF"
2026-02-16T12:41:44,651.31,10.855,648855,HOLD,36.969,37,0.002067,OFF,OFF,"648855,HOLD,36.969,37.00,0.002067,OFF,OFF"
2026-02-16T12:41:47,654.41,10.907,651943,HOLD,37,37,-0.001219,OFF,OFF,"651943,HOLD,37.000,37.00,-0.001219,OFF,OFF"
2026-02-16T12:41:50,657.5,10.958,655033,HOLD,36.969,37,-0.001219,OFF,OFF,"655033,HOLD,36.969,37.00,-0.001219,OFF,OFF"
2026-02-16T12:41:53,660.59,11.01,658122,HOLD,36.969,37,-0.003191,OFF,OFF,"658122,HOLD,36.969,37.00,-0.003191,OFF,OFF"
2026-02-16T12:41:56,663.68,11.061,661211,HOLD,37.031,37,0.003006,OFF,OFF,"661211,HOLD,37.031,37.00,0.003006,OFF,OFF"
2026-02-16T12:42:00,666.78,11.113,664299,HOLD,37.031,37,0.003006,OFF,OFF,"664299,HOLD,37.031,37.00,0.003006,OFF,OFF"
2026-02-16T12:42:03,669.87,11.164,667388,HOLD,37,37,-0.000656,OFF,OFF,"667388,HOLD,37.000,37.00,-0.000656,OFF,OFF"
2026-02-16T12:42:06,672.96,11.216,670477,HOLD,36.969,37,-0.000656,OFF,OFF,"670477,HOLD,36.969,37.00,-0.000656,OFF,OFF"
2026-02-16T12:42:09,676.05,11.268,673566,HOLD,36.969,37,-0.002853,OFF,OFF,"673566,HOLD,36.969,37.00,-0.002853,OFF,OFF"
2026-02-16T12:42:12,679.15,11.319,676655,HOLD,37,37,0.000749,OFF,OFF,"676655,HOLD,37.000,37.00,0.000749,OFF,OFF"
2026-02-16T12:42:15,682.24,11.371,679744,HOLD,37,37,0.000749,OFF,OFF,"679744,HOLD,37.000,37.00,0.000749,OFF,OFF"
2026-02-16T12:42:18,685.33,11.422,682833,HOLD,37,37,0.000449,OFF,OFF,"682833,HOLD,37.000,37.00,0.000449,OFF,OFF"
2026-02-16T12:42:21,688.42,11.474,685922,HOLD,37,37,0.000449,OFF,OFF,"685922,HOLD,37.000,37.00,0.000449,OFF,OFF"
2026-02-16T12:42:24,691.52,11.525,689010,HOLD,37.031,37,0.000269,OFF,OFF,"689010,HOLD,37.031,37.00,0.000269,OFF,OFF"
2026-02-16T12:42:27,694.61,11.577,692100,HOLD,36.969,37,0.000162,OFF,OFF,"692100,HOLD,36.969,37.00,0.000162,OFF,OFF"
2026-02-16T12:42:31,697.7,11.628,695188,HOLD,37,37,0.000162,OFF,OFF,"695188,HOLD,37.000,37.00,0.000162,OFF,OFF"
2026-02-16T12:42:34,700.8,11.68,698277,HOLD,36.937,37,-0.002362,OFF,OFF,"698277,HOLD,36.937,37.00,-0.002362,OFF,OFF"
2026-02-16T12:42:37,703.89,11.731,701367,HOLD,37,37,-0.002362,OFF,OFF,"701367,HOLD,37.000,37.00,-0.002362,OFF,OFF"
2026-02-16T12:42:40,706.98,11.783,704455,HOLD,37.062,37,0.001042,OFF,OFF,"704455,HOLD,37.062,37.00,0.001042,OFF,OFF"
2026-02-16T12:42:43,710.07,11.835,707545,HOLD,37.031,37,0.005546,OFF,OFF,"707545,HOLD,37.031,37.00,0.005546,OFF,OFF"
2026-02-16T12:42:46,713.17,11.886,710633,HOLD,37.031,37,0.005546,OFF,OFF,"710633,HOLD,37.031,37.00,0.005546,OFF,OFF"
2026-02-16T12:42:49,716.26,11.938,713721,HOLD,37,37,-0.001591,OFF,OFF,"713721,HOLD,37.000,37.00,-0.001591,OFF,OFF"
2026-02-16T12:42:52,719.35,11.989,716811,HOLD,36.969,37,-0.001591,ON,OFF,"716811,HOLD,36.969,37.00,-0.001591,ON,OFF"
2026-02-16T12:42:55,722.44,12.041,719899,HOLD,37,37,0.001505,OFF,OFF,"719899,HOLD,37.000,37.00,0.001505,OFF,OFF"
2026-02-16T12:42:58,725.54,12.092,722989,HOLD,37,37,-0.004018,OFF,OFF,"722989,HOLD,37.000,37.00,-0.004018,OFF,OFF"
2026-02-16T12:43:01,728.63,12.144,726078,HOLD,36.969,37,-0.004018,OFF,OFF,"726078,HOLD,36.969,37.00,-0.004018,OFF,OFF"
2026-02-16T12:43:05,731.72,12.195,729166,HOLD,37.031,37,0.000048,OFF,OFF,"729166,HOLD,37.031,37.00,0.000048,OFF,OFF"
2026-02-16T12:43:08,734.81,12.247,732255,HOLD,37.031,37,0.00249,OFF,OFF,"732255,HOLD,37.031,37.00,0.002490,OFF,OFF"
2026-02-16T12:43:11,737.91,12.298,735344,HOLD,37,37,0.00249,OFF,OFF,"735344,HOLD,37.000,37.00,0.002490,OFF,OFF"
2026-02-16T12:43:14,741,12.35,738433,HOLD,37,37,0.001494,OFF,OFF,"738433,HOLD,37.000,37.00,0.001494,OFF,OFF"
2026-02-16T12:43:17,744.09,12.402,741522,HOLD,36.969,37,0.001494,OFF,OFF,"741522,HOLD,36.969,37.00,0.001494,OFF,OFF"
2026-02-16T12:43:20,747.19,12.453,744610,HOLD,36.969,37,-0.001563,OFF,OFF,"744610,HOLD,36.969,37.00,-0.001563,OFF,OFF"
2026-02-16T12:43:23,750.28,12.505,747700,HOLD,36.969,37,-0.003398,OFF,OFF,"747700,HOLD,36.969,37.00,-0.003398,OFF,OFF"
2026-02-16T12:43:26,753.37,12.556,750789,HOLD,37.031,37,-0.003398,OFF,OFF,"750789,HOLD,37.031,37.00,-0.003398,OFF,OFF"
2026-02-16T12:43:29,756.46,12.608,753878,HOLD,37.031,37,0.002879,OFF,OFF,"753878,HOLD,37.031,37.00,0.002879,OFF,OFF"
2026-02-16T12:43:32,759.56,12.659,756966,HOLD,37.031,37,0.002879,OFF,OFF,"756966,HOLD,37.031,37.00,0.002879,OFF,OFF"
2026-02-16T12:43:35,762.65,12.711,760055,HOLD,37.031,37,0.001728,OFF,OFF,"760055,HOLD,37.031,37.00,0.001728,OFF,OFF"
2026-02-16T12:43:39,765.74,12.762,763144,HOLD,37,37,-0.001424,OFF,OFF,"763144,HOLD,37.000,37.00,-0.001424,OFF,OFF"
2026-02-16T12:43:42,768.83,12.814,766232,HOLD,37,37,-0.001424,OFF,OFF,"766232,HOLD,37.000,37.00,-0.001424,OFF,OFF"
2026-02-16T12:43:45,771.93,12.865,769321,HOLD,36.969,37,-0.003314,OFF,OFF,"769321,HOLD,36.969,37.00,-0.003314,OFF,OFF"
2026-02-16T12:43:48,775.02,12.917,772411,HOLD,37.031,37,-0.003314,OFF,OFF,"772411,HOLD,37.031,37.00,-0.003314,OFF,OFF"
2026-02-16T12:43:51,778.11,12.969,775499,HOLD,37.031,37,0.00293,OFF,OFF,"775499,HOLD,37.031,37.00,0.002930,OFF,OFF"
2026-02-16T12:43:54,781.2,13.02,778588,HOLD,37.062,37,0.001758,OFF,OFF,"778588,HOLD,37.062,37.00,0.001758,OFF,OFF"
2026-02-16T12:43:57,784.3,13.072,781677,HOLD,37.031,37,0.001758,OFF,OFF,"781677,HOLD,37.031,37.00,0.001758,OFF,OFF"
2026-02-16T12:44:00,787.39,13.123,784765,HOLD,37,37,-0.001405,OFF,OFF,"784765,HOLD,37.000,37.00,-0.001405,OFF,OFF"
2026-02-16T12:44:03,790.48,13.175,787855,HOLD,37,37,-0.001405,OFF,OFF,"787855,HOLD,37.000,37.00,-0.001405,OFF,OFF"
2026-02-16T12:44:06,793.58,13.226,790943,HOLD,36.969,37,-0.000843,OFF,OFF,"790943,HOLD,36.969,37.00,-0.000843,OFF,OFF"
2026-02-16T12:44:09,796.67,13.278,794033,HOLD,36.937,37,-0.002966,OFF,OFF,"794033,HOLD,36.937,37.00,-0.002966,OFF,OFF"
2026-02-16T12:44:13,799.76,13.329,797122,HOLD,37,37,-0.002966,OFF,OFF,"797122,HOLD,37.000,37.00,-0.002966,OFF,OFF"
2026-02-16T12:44:16,802.85,13.381,800210,HOLD,37,37,0.00314,OFF,OFF,"800210,HOLD,37.000,37.00,0.003140,OFF,OFF"
2026-02-16T12:44:19,805.95,13.432,803299,HOLD,37,37,-0.000577,OFF,OFF,"803299,HOLD,37.000,37.00,-0.000577,OFF,OFF"
2026-02-16T12:44:22,809.04,13.484,806388,HOLD,36.969,37,-0.000577,OFF,OFF,"806388,HOLD,36.969,37.00,-0.000577,OFF,OFF"
2026-02-16T12:44:25,812.13,13.536,809478,HOLD,36.969,37,-0.002805,OFF,OFF,"809478,HOLD,36.969,37.00,-0.002805,OFF,OFF"
2026-02-16T12:44:28,815.22,13.587,812566,HOLD,36.969,37,-0.002805,OFF,OFF,"812566,HOLD,36.969,37.00,-0.002805,OFF,OFF"
2026-02-16T12:44:31,818.32,13.639,815655,HOLD,37,37,-0.001683,OFF,OFF,"815655,HOLD,37.000,37.00,-0.001683,OFF,OFF"
2026-02-16T12:44:34,821.41,13.69,818744,HOLD,37,37,0.006372,OFF,OFF,"818744,HOLD,37.000,37.00,0.006372,OFF,OFF"
2026-02-16T12:44:37,824.5,13.742,821832,HOLD,37.031,37,0.006372,OFF,OFF,"821832,HOLD,37.031,37.00,0.006372,OFF,OFF"
2026-02-16T12:44:40,827.59,13.793,824922,HOLD,37,37,0.001364,OFF,OFF,"824922,HOLD,37.000,37.00,0.001364,OFF,OFF"
2026-02-16T12:44:44,830.69,13.845,828010,HOLD,37,37,0.001364,OFF,OFF,"828010,HOLD,37.000,37.00,0.001364,OFF,OFF"
2026-02-16T12:44:47,833.78,13.896,831099,HOLD,36.969,37,-0.004101,OFF,OFF,"831099,HOLD,36.969,37.00,-0.004101,OFF,OFF"
2026-02-16T12:44:50,836.87,13.948,834189,HOLD,36.969,37,-0.002461,OFF,OFF,"834189,HOLD,36.969,37.00,-0.002461,OFF,OFF"
2026-02-16T12:44:53,839.97,13.999,837277,HOLD,37.031,37,-0.002461,OFF,OFF,"837277,HOLD,37.031,37.00,-0.002461,OFF,OFF"
2026-02-16T12:44:56,843.06,14.051,840366,HOLD,37.094,37,0.005901,OFF,OFF,"840366,HOLD,37.094,37.00,0.005901,OFF,OFF"
2026-02-16T12:44:59,846.15,14.103,843455,HOLD,37.062,37,0.005901,OFF,OFF,"843455,HOLD,37.062,37.00,0.005901,OFF,OFF"
2026-02-16T12:45:02,849.24,14.154,846543,HOLD,37.031,37,0.003541,OFF,OFF,"846543,HOLD,37.031,37.00,0.003541,OFF,OFF"
2026-02-16T12:45:05,852.34,14.206,849632,HOLD,37.031,37,-0.002797,OFF,OFF,"849632,HOLD,37.031,37.00,-0.002797,OFF,OFF"
2026-02-16T12:45:08,855.43,14.257,852721,HOLD,37,37,-0.002797,OFF,OFF,"852721,HOLD,37.000,37.00,-0.002797,OFF,OFF"
2026-02-16T12:45:11,858.52,14.309,855810,HOLD,37,37,0.000782,OFF,OFF,"855810,HOLD,37.000,37.00,0.000782,OFF,OFF"
2026-02-16T12:45:14,861.61,14.36,858899,HOLD,37,37,0.000782,OFF,OFF,"858899,HOLD,37.000,37.00,0.000782,OFF,OFF"
2026-02-16T12:45:18,864.71,14.412,861987,HOLD,36.969,37,-0.00199,OFF,OFF,"861987,HOLD,36.969,37.00,-0.001990,OFF,OFF"
2026-02-16T12:45:21,867.8,14.463,865077,HOLD,37,37,-0.001194,OFF,OFF,"865077,HOLD,37.000,37.00,-0.001194,OFF,OFF"
2026-02-16T12:45:24,870.89,14.515,868165,HOLD,37,37,-0.001194,OFF,OFF,"868165,HOLD,37.000,37.00,-0.001194,OFF,OFF"
2026-02-16T12:45:27,873.98,14.566,871255,HOLD,37,37,-0.000716,OFF,OFF,"871255,HOLD,37.000,37.00,-0.000716,OFF,OFF"
2026-02-16T12:45:30,877.08,14.618,874344,HOLD,36.969,37,-0.000716,OFF,OFF,"874344,HOLD,36.969,37.00,-0.000716,OFF,OFF"
2026-02-16T12:45:33,880.17,14.67,877432,HOLD,37.031,37,-0.00043,OFF,OFF,"877432,HOLD,37.031,37.00,-0.000430,OFF,OFF"
2026-02-16T12:45:36,883.26,14.721,880522,HOLD,37.094,37,0.007124,OFF,OFF,"880522,HOLD,37.094,37.00,0.007124,OFF,OFF"
2026-02-16T12:45:39,886.35,14.773,883610,HOLD,37.062,37,0.007124,OFF,OFF,"883610,HOLD,37.062,37.00,0.007124,OFF,OFF"
