# experiment_label: PTC_module_test,,,,,,,,,,
# pc_start_time: 2026-02-16T14:29:31,,,,,,,,,,
# columns: pc_time, rel_s, rel_min, arduino_ms,phase,T_mean_C,setpoint_C,dTdt,heater_state,pump_state,
pc_time_iso,t_rel_s,t_rel_min,arduino_ms,phase,T_mean_C,setpoint_C,dTdt,heater_state,pump_state,raw_line
2026-02-16T15:26:37,3428.2,57.137,3422300,HOLD,37,37,0.000286,OFF,OFF,"3422300,HOLD,37.000,37.00,0.000286,OFF,OFF"
2026-02-16T15:27:37,3488.31,58.139,3482340,HOLD,37,37,0.000053,OFF,OFF,"3482340,HOLD,37.000,37.00,0.000053,OFF,OFF"
2026-02-16T15:28:37,3548.43,59.14,3542380,HOLD,36.969,37,-0.003171,OFF,OFF,"3542380,HOLD,36.969,37.00,-0.003171,OFF,OFF"
2026-02-16T15:29:37,3608.54,60.142,3602420,HOLD,37,37,-0.00256,OFF,OFF,"3602420,HOLD,37.000,37.00,-0.002560,OFF,OFF"
2026-02-16T15:30:37,3668.66,61.144,3662460,HOLD,36.969,37,-0.000233,OFF,OFF,"3662460,HOLD,36.969,37.00,-0.000233,OFF,OFF"
2026-02-16T15:31:37,3728.77,62.146,3722501,HOLD,36.969,37,-0.003293,ON,OFF,"3722501,HOLD,36.969,37.00,-0.003293,ON,OFF"
2026-02-16T15:32:38,3788.89,63.148,3782541,HOLD,37,37,-0.00201,OFF,OFF,"3782541,HOLD,37.000,37.00,-0.002010,OFF,OFF"
2026-02-16T15:33:38,3849,64.15,3842580,HOLD,37,37,0.000533,OFF,OFF,"3842580,HOLD,37.000,37.00,0.000533,OFF,OFF"
2026-02-16T15:34:38,3909.11,65.152,3902619,HOLD,37,37,-0.001017,OFF,OFF,"3902619,HOLD,37.000,37.00,-0.001017,OFF,OFF"
2026-02-16T15:35:38,3969.23,66.154,3962659,HOLD,37,37,-0.001339,OFF,OFF,"3962659,HOLD,37.000,37.00,-0.001339,OFF,OFF"
2026-02-16T15:36:38,4029.34,67.156,4022700,HOLD,36.969,37,-0.003127,OFF,OFF,"4022700,HOLD,36.969,37.00,-0.003127,OFF,OFF"
2026-02-16T15:37:38,4089.46,68.158,4082741,HOLD,37,37,-0.00124,OFF,OFF,"4082741,HOLD,37.000,37.00,-0.001240,OFF,OFF"
2026-02-16T15:38:38,4149.57,69.16,4142781,HOLD,36.969,37,0.000563,OFF,OFF,"4142781,HOLD,36.969,37.00,0.000563,OFF,OFF"
2026-02-16T15:39:38,4209.69,70.161,4202821,HOLD,37,37,0.002608,OFF,OFF,"4202821,HOLD,37.000,37.00,0.002608,OFF,OFF"
2026-02-16T15:40:38,4269.8,71.163,4262861,HOLD,36.969,37,0.001021,OFF,OFF,"4262861,HOLD,36.969,37.00,0.001021,OFF,OFF"
2026-02-16T15:41:39,4329.91,72.165,4322902,HOLD,37.031,37,0.000002,OFF,OFF,"4322902,HOLD,37.031,37.00,0.000002,OFF,OFF"
2026-02-16T15:42:39,4390.03,73.167,4382942,HOLD,37.031,37,0.003518,OFF,OFF,"4382942,HOLD,37.031,37.00,0.003518,OFF,OFF"
2026-02-16T15:43:39,4450.14,74.169,4442981,HOLD,37,37,0.001233,OFF,OFF,"4442981,HOLD,37.000,37.00,0.001233,OFF,OFF"
2026-02-16T15:44:39,4510.26,75.171,4503021,HOLD,37,37,0.000879,OFF,OFF,"4503021,HOLD,37.000,37.00,0.000879,OFF,OFF"
2026-02-16T15:45:39,4570.37,76.173,4563060,HOLD,36.969,37,-0.00116,ON,OFF,"4563060,HOLD,36.969,37.00,-0.001160,ON,OFF"
2026-02-16T15:46:39,4630.49,77.175,4623101,HOLD,36.969,37,-0.001565,OFF,OFF,"4623101,HOLD,36.969,37.00,-0.001565,OFF,OFF"
2026-02-16T15:47:39,4690.6,78.177,4683142,HOLD,36.969,37,0.000259,OFF,OFF,"4683142,HOLD,36.969,37.00,0.000259,OFF,OFF"
2026-02-16T15:48:39,4750.71,79.179,4743181,HOLD,36.969,37,-0.002704,OFF,OFF,"4743181,HOLD,36.969,37.00,-0.002704,OFF,OFF"
2026-02-16T15:49:40,4810.83,80.18,4803221,HOLD,37,37,0.000359,OFF,OFF,"4803221,HOLD,37.000,37.00,0.000359,OFF,OFF"
2026-02-16T15:50:40,4870.94,81.182,4863260,HOLD,37,37,0.001568,OFF,OFF,"4863260,HOLD,37.000,37.00,0.001568,OFF,OFF"
2026-02-16T15:51:40,4931.06,82.184,4923300,HOLD,37,37,-0.00006,OFF,OFF,"4923300,HOLD,37.000,37.00,-0.000060,OFF,OFF"
2026-02-16T15:52:40,4991.17,83.186,4983341,HOLD,37.031,37,0.001463,OFF,OFF,"4983341,HOLD,37.031,37.00,0.001463,OFF,OFF"
2026-02-16T15:53:40,5051.28,84.188,5043381,HOLD,37.031,37,0.00141,OFF,OFF,"5043381,HOLD,37.031,37.00,0.001410,OFF,OFF"
2026-02-16T15:54:40,5111.4,85.19,5103421,HOLD,37,37,-0.000335,OFF,OFF,"5103421,HOLD,37.000,37.00,-0.000335,OFF,OFF"
2026-02-16T15:55:40,5171.51,86.192,5163460,HOLD,36.969,37,0.000001,OFF,OFF,"5163460,HOLD,36.969,37.00,0.000001,OFF,OFF"
2026-02-16T15:56:40,5231.63,87.194,5223500,HOLD,37,37,-0.000396,OFF,OFF,"5223500,HOLD,37.000,37.00,-0.000396,OFF,OFF"
2026-02-16T15:57:40,5291.74,88.196,5283540,HOLD,37,37,-0.000121,OFF,OFF,"5283540,HOLD,37.000,37.00,-0.000121,OFF,OFF"
2026-02-16T15:58:41,5351.85,89.198,5343580,HOLD,37,37,-0.000865,OFF,OFF,"5343580,HOLD,37.000,37.00,-0.000865,OFF,OFF"
2026-02-16T15:59:41,5411.97,90.199,5403620,HOLD,37,37,-0.001121,OFF,OFF,"5403620,HOLD,37.000,37.00,-0.001121,OFF,OFF"
2026-02-16T16:00:41,5472.08,91.201,5463659,HOLD,36.969,37,-0.001042,OFF,OFF,"5463659,HOLD,36.969,37.00,-0.001042,OFF,OFF"
2026-02-16T16:01:41,5532.2,92.203,5523699,HOLD,37,37,-0.002179,OFF,OFF,"5523699,HOLD,37.000,37.00,-0.002179,OFF,OFF"
2026-02-16T16:02:41,5592.31,93.205,5583739,HOLD,37.031,37,0.001657,OFF,OFF,"5583739,HOLD,37.031,37.00,0.001657,OFF,OFF"
2026-02-16T16:03:41,5652.43,94.207,5643780,HOLD,37,37,0.000942,OFF,OFF,"5643780,HOLD,37.000,37.00,0.000942,OFF,OFF"
2026-02-16T16:04:41,5712.54,95.209,5703820,HOLD,37.031,37,-0.000898,OFF,OFF,"5703820,HOLD,37.031,37.00,-0.000898,OFF,OFF"
2026-02-16T16:05:41,5772.65,96.211,5763859,HOLD,37.031,37,-0.000572,OFF,OFF,"5763859,HOLD,37.031,37.00,-0.000572,OFF,OFF"
2026-02-16T16:06:41,5832.77,97.213,5823899,HOLD,37,37,-0.002677,OFF,OFF,"5823899,HOLD,37.000,37.00,-0.002677,OFF,OFF"
2026-02-16T16:07:42,5892.88,98.215,5883939,HOLD,37.031,37,-0.000182,OFF,OFF,"5883939,HOLD,37.031,37.00,-0.000182,OFF,OFF"
2026-02-16T16:08:42,5953,99.217,5943980,HOLD,37,37,0.002232,OFF,OFF,"5943980,HOLD,37.000,37.00,0.002232,OFF,OFF"
2026-02-16T16:09:42,6013.11,100.219,6004020,HOLD,37,37,-0.00255,OFF,OFF,"6004020,HOLD,37.000,37.00,-0.002550,OFF,OFF"
2026-02-16T16:10:42,6073.23,101.22,6064061,HOLD,36.937,37,-0.001969,OFF,OFF,"6064061,HOLD,36.937,37.00,-0.001969,OFF,OFF"
2026-02-16T16:11:42,6133.34,102.222,6124100,HOLD,37.031,37,0.003696,OFF,OFF,"6124100,HOLD,37.031,37.00,0.003696,OFF,OFF"
2026-02-16T16:12:42,6193.45,103.224,6184141,HOLD,36.969,37,0.00067,OFF,OFF,"6184141,HOLD,36.969,37.00,0.000670,OFF,OFF"
2026-02-16T16:13:42,6253.57,104.226,6244182,HOLD,36.969,37,0.002268,OFF,OFF,"6244182,HOLD,36.969,37.00,0.002268,OFF,OFF"
2026-02-16T16:14:42,6313.68,105.228,6304222,HOLD,37.031,37,-0.002266,OFF,OFF,"6304222,HOLD,37.031,37.00,-0.002266,OFF,OFF"
